"UF","nome","PIB","Pop_est_2009","PIB_percapita","v0002_codigo_do_municipio","educação sem instrução","pobreza","renda"
"MARANHÃO","Tuntum",133867.625,39380,3399.37988281,2112308,79.16107761573423,74.31840696724174,826.6938757672325
"MINAS GERAIS","Conceição dos Ouros",100532.8515625,10869,9249.5,3117801,65.4054121177536,26.285290244233302,1784.8394382996805
"MINAS GERAIS","São José da Lapa",264196.1875,19234,13735.88964844,3162955,57.966732578203136,30.53699460649132,1940.8943550224892
"MINAS GERAIS","Guiricema",56681.55078125,9116,6217.81005859,3129004,71.02210797882519,34.64692232551445,1548.780609392537
"MINAS GERAIS","São João Batista do Glória",314871.53125,7198,43744.30859375,3162203,66.45739993513932,19.64165206128763,2250.4281502375634
"SÃO PAULO","Poá",2275422,112481,20229.390625,3539806,47.53473557651639,24.572702441749378,2407.472164942858
"RIO GRANDE DO SUL","Coqueiros do Sul",45537.92578125,3342,13625.95019531,4305850,67.2771406705602,15.590958282541823,3652.93089561325
"CEARÁ","Umirim",60732.4140625,19044,3189.06005859,2313757,72.65793007913265,79.37134527240501,800.4252163187871
"MINAS GERAIS","Augusto de Lima",34932.56640625,4599,7595.68994141,3104809,70.24672373227153,48.28892030386234,1403.03737316148
"RIO GRANDE DO SUL","Três Palmeiras",59938.80859375,4469,13412.12988281,4321857,69.4467272969765,31.872886492159253,2718.266747515841
"SÃO PAULO","Taguaí",120494.609375,10849,11106.51953125,3553005,63.95241460558444,15.61673174741972,2215.481486927004
"PARAÍBA","Pirpirituba",40174.56640625,10546,3809.45996094,2511806,73.76372078555454,67.26915795498662,982.2195492119887
"SANTA CATARINA","Formosa do Sul",33405.02734375,2683,12450.62011719,4205431,68.05377336003153,19.02551782187621,2803.371222764557
"MARANHÃO","Benedito Leite",18226.36132812,5567,3274,2101806,80.27657899128214,74.3836990520403,877.042774012443
"RIO GRANDE DO SUL","Constantina",117948.4921875,10191,11573.79003906,4305801,62.55508981793622,23.31041469755619,2428.9231803889056
"GOIÁS","Pilar de Goiás",22013.68359375,2821,7803.5,5216908,69.21413474339013,47.17271938280114,1751.1274534114996
"SÃO PAULO","Guatapará",92286.71875,6382,14460.46972656,3518859,59.93242995232684,26.69419035299942,2434.467372406971
"SERGIPE","Ribeirópolis",113096.484375,16194,6983.85009766,2806008,75.31147380282584,52.60913104517167,1213.5950531046035
"BAHIA","Piraí do Norte",36207.7734375,8818,4106.12011719,2924678,82.99897353260288,67.08429464835902,945.7507388458528
"MINAS GERAIS","São Brás do Suaçuí",70678.1171875,3657,19326.80078125,3160900,67.28296915366421,43.657985777072604,1771.8911050185825
"SÃO PAULO","Cândido Rodrigues",48428.26171875,2770,17483.13085938,3510104,52.70664981862209,10.885889451535473,3185.370566665329
"MINAS GERAIS","Coração de Jesus",137973.40625,27110,5089.39013672,3118809,69.907340797522,64.35917920598186,1053.7579129434514
"SANTA CATARINA","Joaçaba",851195.8125,25322,33614.87109375,4209003,44.47074920729776,8.231865421408251,4185.21844049721
"MINAS GERAIS","Francisco Sá",159273.59375,25994,6127.31982422,3126703,71.10077110594288,61.755172574575965,1290.9550733299893
"SERGIPE","Estância",793643.5625,63582,12482.20996094,2802106,66.98432078566529,55.513657820119136,1495.1606986751153
"SANTA CATARINA","Abelardo Luz",412689.84375,16899,24420.9609375,4200101,68.23601577113891,37.42660620231033,1944.9709846282008
"RIO GRANDE DO SUL","Cruz Alta",1524519.25,64438,23658.69921875,4306106,53.07936800254346,23.369968888942125,2654.123675078732
"PIAUÍ","Arraial",15607.98242188,5165,3021.87011719,2201002,77.82471888649648,77.23992606051598,757.8053970815753
"SÃO PAULO","Santa Cruz do Rio Pardo",821050.5,43483,18882.09960938,3546405,55.97235877209761,15.354092891756359,2789.212324703419
"MARANHÃO","Lago do Junco",38999.54296875,9888,3944.12988281,2105807,77.41168380204324,76.23652524530449,1011.7715228961528
"MINAS GERAIS","Juramento",28704.66015625,4108,6987.5,3136801,64.62862951877844,55.73354561715769,1235.202722134802
"GOIÁS","Sanclerlândia",88431.5625,7936,11143.08984375,5219001,62.01906440494324,24.43873781725246,1937.273318399973
"PIAUÍ","Cajueiro da Praia",22541.13671875,7286,3093.76000977,2202083,81.85137449530016,79.10276077628353,893.1867470087839
"MINAS GERAIS","Santa Cruz de Salinas",22361.55664062,5466,4091.0300293,3157377,79.92858609158499,66.10750916042136,875.405242713701
"MINAS GERAIS","Umburatiba",18525.68945312,2844,6513.95996094,3170305,72.21219057222135,56.50567103021319,1139.283819174615
"SÃO PAULO","Álvaro de Carvalho",36335.70703125,4984,7290.47021484,3501400,66.68165396135906,25.622001580654945,1812.6808645688395
"MINAS GERAIS","Abadia dos Dourados",71222.171875,6805,10466.15039062,3100104,67.36026891474444,28.000127892503144,1962.7884956084051
"PARANÁ","Santa Cruz de Monte Castelo",86949.40625,8015,10848.33984375,4123303,61.859138972046054,21.661043618634388,1893.1675269505786
"PARANÁ","Califórnia",56040.73828125,7767,7215.24023438,4103503,62.838401552889195,25.544072601307974,2367.6871830785635
"SÃO PAULO","Americana",6126170.5,205229,29850.41015625,3501608,45.677349269436654,8.515837276752102,3742.8239587412268
"TOCANTINS","Fátima",33895.98046875,4123,8221.19042969,1707553,65.47149060232108,51.572934622009704,1619.402790856953
"MATO GROSSO","Nova Xavantina",223776.71875,19398,11536.0703125,5106257,62.65809537823333,29.76031302774846,2200.8285064690144
"RIO GRANDE DO SUL","Cerrito",51965.35546875,6767,7679.22998047,4305124,72.26337571550214,40.706681618313326,1378.4412909937894
"RIO GRANDE DO NORTE","Arês",162538.609375,12732,12766.15039062,2401206,72.11781275612992,64.15070652284133,1181.1523074627048
"RIO GRANDE DO SUL","Lagoão",59938.05078125,6702,8943.30957031,4311254,76.22180894857023,36.85079653965465,1499.5995288295044
"PARÁ","Dom Eliseu",229661.15625,39088,5875.49023438,1502939,73.87477065222168,62.144809890377644,1490.1064607991548
"MINAS GERAIS","Almenara",211526.859375,38531,5489.77978516,3101706,71.12910887638307,52.88093187739252,1465.5482855137025
"PERNAMBUCO","Passira",105706.2578125,28518,3706.64990234,2610509,77.25229062863653,68.15911134012603,860.1861673740424
"GOIÁS","Nerópolis",338301.90625,20260,16698.01953125,5214507,57.66722529670966,28.339847678356122,1947.477910755513
"PARANÁ","Francisco Beltrão",1176560.375,76311,15417.96972656,4108403,51.37682888412104,15.078679106357654,2858.9308403253413
"SÃO PAULO","Salto de Pirapora",479193.375,39616,12095.95996094,3545308,59.22092319767887,26.696731384396614,2191.882668176092
"MINAS GERAIS","Ferros",58730.26953125,11531,5093.25,3125903,81.12692444875427,52.675938097152745,1343.118828456733
"SÃO PAULO","Avaí",46511.03125,5170,8996.33007812,3504305,59.865446188082686,38.0287194112508,1660.6362681876185
"RIO GRANDE DO SUL","Guaporé",334787.625,22589,14820.83007812,4309407,56.850145758323634,5.720353943491219,3306.5527371094786
"SÃO PAULO","Pirapozinho",393270.96875,25236,15583.73046875,3539202,52.72869217461297,22.521187500751097,2681.023360525024
"PARÁ","São Geraldo do Araguaia",130322.4453125,25027,5207.27001953,1507458,77.06934526132287,62.22258612503225,1298.8822959888114
"PARANÁ","Santa Terezinha de Itaipu",254992.921875,20539,12415.05957031,4124053,57.705202327620256,23.73758172612876,2338.0071005126824
"GOIÁS","Alto Horizonte",411189.625,3392,121223.359375,5200555,64.9332102157219,29.062858425315994,2193.599895187857
"PARANÁ","Ângulo",32694.72851562,2893,11301.3203125,4101150,63.63392012725066,21.555676239476785,2276.468313698683
"SÃO PAULO","Reginópolis",64745.5625,8172,7922.85009766,3542503,52.92150112051952,20.075096539185548,2225.930400552875
"PARAÍBA","Caturité",32676.77929688,4629,7059.14013672,2504355,73.06780204014902,58.82331688549843,1575.4508957127368
"RIO GRANDE DO SUL","Ivoti",364619.03125,20160,18086.25976562,4310801,49.91494568561463,6.899115792860588,3200.2658524434523
"GOIÁS","Mineiros",886822.875,48329,18349.69921875,5213103,63.063690205797656,22.504539149926316,2832.5579629874187
"CEARÁ","Acaraú",230465.71875,54753,4209.18994141,2300200,75.1672084399682,75.92225601865984,980.9702088069928
"TOCANTINS","Tupiratins",30757.4375,2143,14352.50976562,1721307,82.49369221521447,63.7814884854794,1048.5157053531073
"RIO DE JANEIRO","Itaboraí",2013343.625,228996,8792.04980469,3301900,59.56714347797907,33.05456473814103,1892.769477401681
"RIO GRANDE DO SUL","Minas do Leão",81327.3671875,8124,10010.75,4312252,69.64834265251467,32.1747849289013,2851.709979546246
"SÃO PAULO","Euclides da Cunha Paulista",61219.453125,10168,6020.79980469,3515350,61.79324404912619,36.82343129366582,1734.6141320862741
"MINAS GERAIS","Oratórios",27503.37695312,4538,6060.68017578,3145851,74.46531328718709,43.049142338764355,1485.7011045842762
"RIO GRANDE DO SUL","Flores da Cunha",517292.5,26695,19377.88085938,4308201,57.040918506897015,7.711021350628588,3412.8296380147694
"PERNAMBUCO","Bodocó",135253.546875,34988,3865.70996094,2602001,78.24440022881906,70.61182714682714,939.9178993792293
"BAHIA","Monte Santo",161170.625,53429,3016.54003906,2921500,85.85047545502866,75.95362896938231,715.6968711086247
"SANTA CATARINA","Turvo",334084.625,11427,29236.41992188,4127965,72.17373441435588,42.808957186134116,1795.3997571479215
"MINAS GERAIS","Joaíma",68067.1015625,15464,4401.64990234,3136009,79.33997454318035,67.45905375841457,1026.1775133390668
"MATO GROSSO DO SUL","Bandeirantes",109730.15625,6001,18285.31054688,4102406,58.59778216240798,25.928172104821115,2322.2279645124954
"MATO GROSSO","Primavera do Leste",1969609,46933,41966.3984375,5107040,55.91718836816392,17.607461188322326,3062.957276829634
"PARANÁ","Kaloré",48218.3984375,4718,10220.08984375,4113106,60.63999179250986,27.88977367931676,1684.586180725942
"SÃO PAULO","Embaúba",35835.5,2442,14674.65039062,3514957,63.39493245983245,12.20538862767841,2411.6985967180217
"RIO GRANDE DO SUL","Terra de Areia",84932.109375,10389,8175.20019531,4321436,67.90010735214875,24.314305614226555,2046.8099072628102
"PARANÁ","Guaraci",38261.27734375,5183,7382.06982422,3517901,58.83556655082543,22.304287243527455,2093.7985952446707
"BAHIA","Matina",33801.07421875,13245,2551.98999023,2921054,79.72336866012505,70.86442328308543,985.5363008590576
"MATO GROSSO","Colniza",299267.5,31597,9471.38964844,5103254,76.56580049373314,52.76465247627474,1421.181921711458
"RIO GRANDE DO SUL","Boa Vista do Sul",37583.06640625,2700,13919.65039062,4302253,71.49184007696236,8.132887837080776,3361.9105306034553
"CEARÁ","Itapiúna",57058.2109375,18610,3066,2306504,72.47004852601222,73.25350168650418,836.4566469247225
"MINAS GERAIS","Betim",25183730,441748,57009.26953125,3106705,55.0916768173808,25.658941536167475,2302.815234579499
"SÃO PAULO","Palmares Paulista",71329.03125,11742,6074.68994141,3535101,61.8514047615071,14.154525642334804,2377.309120764013
"RIO GRANDE DO SUL","São Valério do Sul",25478.38085938,2729,9336.16015625,4319737,76.79583629738511,48.56698454270442,1932.2528356561581
"SÃO PAULO","Severínia",182392.53125,15707,11612.1796875,3551900,62.13536581457086,15.826527377399316,2417.060213937331
"MINAS GERAIS","Guidoval",51039.98046875,7523,6784.52001953,3128808,69.74126881029999,26.133778769676084,1727.9393536039713
"MATO GROSSO","Conquista D'Oeste",38263.3828125,3289,11633.74023438,5103361,63.50551475041473,29.3599238123535,2327.987695059987
"BAHIA","Barra do Choça",287249.9375,31527,9111.24023438,2902906,83.22801915714786,64.35300836356305,1074.5460386265088
"PERNAMBUCO","Recife",24835340,1561659,15903.1796875,2611606,47.48748133276003,35.30244728824981,3749.064329331405
"SÃO PAULO","Presidente Epitácio",410311.84375,40891,10034.28027344,3541307,53.967979068782384,23.698586641230875,2248.315692485372
"PARANÁ","Luiziana",146517.78125,7357,19915.41992188,4113734,69.33719476802975,42.22159998037088,1611.0811509777493
"RIO GRANDE DO SUL","Sete de Setembro",23714.16796875,2134,11112.54003906,4320578,72.3016255834981,32.55382842808466,1835.9136580065353
"SÃO PAULO","Tabapuã",142219.609375,11980,11871.41992188,3552601,62.18275324842418,12.535227127277544,2410.1896364625013
"MINAS GERAIS","Nova Módica",25803.06835938,3952,6529.12011719,3144904,73.9764995225316,57.72772042162529,1246.53660089974
"RIO GRANDE DO SUL","Ibirubá",548263.9375,19358,28322.34960938,4310009,56.785458497710295,12.230523232851805,3273.0555209853624
"PARÁ","Novo Progresso",150373.875,21504,6992.83007812,1505031,71.32388877470174,33.96565449827659,2518.091206228725
"SÃO PAULO","São Pedro do Turvo",95514.3671875,7439,12839.6796875,3550506,65.78008030783418,29.913445178813234,1616.7406488261938
"MATO GROSSO","Aripuanã",342075.71875,20511,16677.66992188,5101407,68.80311350461103,41.01166631678044,1937.0488483791119
"RIO DE JANEIRO","Silva Jardim",188598.5,22230,8483.95996094,3305604,70.04464390555485,44.20351393897751,1542.8091687189265
"PIAUÍ","Monsenhor Hipólito",24684.06835938,7425,3324.44995117,2206506,81.03013571984343,58.168653747039954,1217.1261667022295
"PARÁ","Redenção",573767.6875,67064,8555.51953125,1506138,67.07707680787131,42.29279384653525,2024.3953215181573
"MINAS GERAIS","Ibiá",564040.3125,23069,24450.140625,3129509,66.46400052622835,26.301520014084517,2225.105370420597
"MINAS GERAIS","Capetinga",60727.01953125,7326,8289.25,3112406,70.73382908599301,29.11308747954844,1830.4885361726188
"MINAS GERAIS","Japonvar",31483.63085938,8536,3688.34008789,3135357,73.16802313561077,65.26897970123288,1032.8767266921157
"SÃO PAULO","Quintana",65366.13671875,5948,10989.59960938,3542008,56.430710521532575,27.16435541638119,1948.9895285871385
"MINAS GERAIS","Planura",348062,11138,31249.94921875,3151602,64.12884470051914,18.66771889636018,2219.6991928688976
"MINAS GERAIS","Japaraíba",37439.67578125,3866,9684.33984375,3135308,64.35360638219841,21.059307786586768,1930.5109441635464
"PARANÁ","Diamante do Sul",26999.47070312,3791,7121.99023438,4107124,78.89303233985207,52.66184445821325,1200.4022801247138
"GOIÁS","Palmelo",15232.96191406,2324,6554.62988281,5215801,60.239522585849585,25.74015719406095,2316.48763105631
"SANTA CATARINA","Itajaí",10870486,172081,63170.75,4208203,48.75362507531477,10.427663818211066,3415.733871659389
"MINAS GERAIS","Bom Jesus da Penha",59391.4765625,3980,14922.48046875,3107604,64.1067386039296,23.8529655556899,1962.1816143194235
"BAHIA","São Miguel das Matas",71017.234375,10675,6652.66992188,2929404,78.70782421832813,63.506237335008024,1006.2760418308353
"RIO GRANDE DO SUL","Tapera",243322.9375,10787,22557.05078125,4321006,57.891577264251325,16.589460058511182,2518.209494279652
"PARÁ","Oriximiná",852071.4375,58683,14519.90039062,1505304,73.34152293892323,68.56901700232136,1469.02143901354
"RONDÔNIA","Ministro Andreazza",96860.171875,10572,9161.95019531,1101203,70.99128086575772,49.561893507542656,1621.3805314637855
"SERGIPE","Riachuelo",97857.0703125,9466,10337.74023438,2410900,75.39809241403705,69.70478502140655,985.3104670049524
"RIO GRANDE DO SUL","Porto Lucena",49653.62890625,5587,8887.34960938,4315008,69.69812774970254,25.951497787484527,1795.178014826343
"SANTA CATARINA","Treze de Maio",86741.7734375,6791,12773.04980469,4218400,67.35644467141061,7.266596508014295,2657.7577786329525
"BAHIA","Gavião",15637.85742188,4507,3469.67993164,2911253,73.55109394740778,61.76843721013981,1009.7948636294847
"RIO DE JANEIRO","São José do Vale do Rio Preto",184233.609375,20574,8954.6796875,3305158,71.19211228991603,36.03822925113446,1666.6004892282572
"SANTA CATARINA","Ibicaré",46735.234375,3458,13515.11035156,4206801,68.78410104166517,16.866111075207073,2619.878296885467
"MINAS GERAIS","Lagoa da Prata",658043.375,47007,13998.83984375,3137205,61.36652754401928,19.50441564006669,2508.220046781771
"RIO GRANDE DO SUL","Porto Mauá",31846.53320312,2580,12343.62011719,4315057,66.21578640096065,28.69205265727055,1698.5851048267507
"CEARÁ","Aquiraz",603479.0625,71400,8452.08984375,2301000,69.10571446820846,57.62340587134628,1362.065013248798
"RIO GRANDE DO SUL","Morrinhos do Sul",32064.82617188,3263,9826.79003906,4312443,67.50316567213882,25.05994396543015,2035.5224709391625
"MINAS GERAIS","Patis",27132.82226562,5572,4869.49023438,3147956,74.08552238128438,69.35332811732576,929.2717602510727
"BAHIA","Lauro de Freitas",2672093.5,156936,17026.640625,2919207,49.832566870823506,33.12543453036816,3559.699162911264
"PARANÁ","Honório Serpa",96662.96875,6180,15641.25976562,4109658,70.31539443206637,44.953885619408744,1538.5553951455954
"RIO GRANDE DO SUL","Boa Vista do Buricá",85096.53125,6655,12786.86035156,4302204,55.13168370356556,8.833209238968728,2865.2538604056954
"SÃO PAULO","Ipeúna",114837.3984375,5691,20178.76953125,3521101,59.16747729257733,17.264496922058942,2658.8301328182856
"MINAS GERAIS","Botumirim",26801.24609375,6550,4091.79003906,3108503,73.02255910764647,69.4052175150575,929.685080386234
"SANTA CATARINA","Serra Alta",44036.15625,3277,13437.95019531,4217550,62.96430576007536,7.998625038723063,3317.951516822086
"BAHIA","Itabuna",2280732.75,213656,10674.79003906,2914802,55.43358400789832,41.62286954715381,2056.890554132553
"RIO GRANDE DO SUL","Progresso",74208.53125,6420,11558.95996094,4315156,75.77692388227881,20.357621142132125,2133.3500541685567
"MINAS GERAIS","São Domingos das Dores",34492.50390625,5418,6366.27978516,3160959,74.58880230418023,59.35108734816582,1213.0865178868742
"GOIÁS","Inhumas",452558.71875,46786,9672.95019531,5210000,63.07845919569053,22.685822061793218,2285.955854505089
"MINAS GERAIS","Carlos Chagas",195723.25,21212,9227.00976562,3113701,71.46331566596106,51.09098191858546,1433.9406481554165
"MINAS GERAIS","Frei Inocêncio",54560.2578125,9347,5837.18994141,3126901,69.48977789310354,51.49069693284247,1404.3124001156204
